game_id,source_url
6201917,https://rsuhillcats.com/sports/mens-soccer/stats/2019/ouachita-baptist/boxscore/5335
6201918,https://rsuhillcats.com/sports/mens-soccer/stats/2019/harding/boxscore/5336
6201919,https://rsuhillcats.com/sports/mens-soccer/stats/2019/northeastern-state/boxscore/5337
6201920,https://rsuhillcats.com/sports/mens-soccer/stats/2019/fort-hays-state/boxscore/5338
6202001,https://rsuhillcats.com/sports/mens-soccer/stats/2020/oral-roberts-exhibition-/boxscore/5880
6202002,https://rsuhillcats.com/sports/mens-soccer/stats/2020/newman/boxscore/5881
6202003,https://rsuhillcats.com/sports/mens-soccer/stats/2020/northeastern-state/boxscore/5882
6202004,https://rsuhillcats.com/sports/mens-soccer/stats/2020/ouachita-baptist/boxscore/5883
6202005,https://rsuhillcats.com/sports/mens-soccer/stats/2020/southern-nazarene/boxscore/5884
6202006,https://rsuhillcats.com/sports/mens-soccer/stats/2020/harding/boxscore/5885
6202007,https://rsuhillcats.com/sports/mens-soccer/stats/2020/fort-hays-state/boxscore/5886
6202008,https://rsuhillcats.com/sports/mens-soccer/stats/2020/southern-nazarene/boxscore/5887
6202009,https://rsuhillcats.com/sports/mens-soccer/stats/2020/northeastern-state/boxscore/5888
6202101,https://rsuhillcats.com/sports/mens-soccer/stats/2021/rockhurst/boxscore/5965
6202102,https://rsuhillcats.com/sports/mens-soccer/stats/2021/lindenwood/boxscore/5966
6202103,https://rsuhillcats.com/sports/mens-soccer/stats/2021/william-jewell/boxscore/5967
6202104,https://rsuhillcats.com/sports/mens-soccer/stats/2021/midwestern-state/boxscore/5968
6202105,https://rsuhillcats.com/sports/mens-soccer/stats/2021/oklahoma-christian/boxscore/5969
6202106,https://rsuhillcats.com/sports/mens-soccer/stats/2021/ut-tyler/boxscore/5970
6202107,https://rsuhillcats.com/sports/mens-soccer/stats/2021/fort-hays-state/boxscore/5972
6202108,https://rsuhillcats.com/sports/mens-soccer/stats/2021/northeastern-state/boxscore/5973
6202109,https://rsuhillcats.com/sports/mens-soccer/stats/2021/newman/boxscore/5971
6202110,https://rsuhillcats.com/sports/mens-soccer/stats/2021/harding/boxscore/5974
6202111,https://rsuhillcats.com/sports/mens-soccer/stats/2021/ouachita-baptist/boxscore/5975
6202112,https://rsuhillcats.com/sports/mens-soccer/stats/2021/southern-nazarene/boxscore/5976
6202113,https://rsuhillcats.com/sports/mens-soccer/stats/2021/ouachita-baptist/boxscore/5977
6202114,https://rsuhillcats.com/sports/mens-soccer/stats/2021/fort-hays-state/boxscore/5978
6202115,https://rsuhillcats.com/sports/mens-soccer/stats/2021/newman/boxscore/5979
6202116,https://rsuhillcats.com/sports/mens-soccer/stats/2021/southern-nazarene/boxscore/5980
6202117,https://rsuhillcats.com/sports/mens-soccer/stats/2021/northeastern-state/boxscore/5981
6202118,https://rsuhillcats.com/sports/mens-soccer/stats/2021/harding/boxscore/5982
6202119,https://rsuhillcats.com/sports/mens-soccer/stats/2021/fort-hays-state/boxscore/5983
6202201,https://rsuhillcats.com/sports/mens-soccer/stats/2022/eastern-new-mexico/boxscore/6314
6202202,https://rsuhillcats.com/sports/mens-soccer/stats/2022/missouris-t/boxscore/6315
6202203,https://rsuhillcats.com/sports/mens-soccer/stats/2022/midwestern-state/boxscore/6316
6202204,https://rsuhillcats.com/sports/mens-soccer/stats/2022/drury-university/boxscore/6317
6202205,https://rsuhillcats.com/sports/mens-soccer/stats/2022/oklahoma-christian/boxscore/6318
6202206,https://rsuhillcats.com/sports/mens-soccer/stats/2022/ut-tyler/boxscore/6319
6202207,https://rsuhillcats.com/sports/mens-soccer/stats/2022/fort-hays-state/boxscore/6320
6202208,https://rsuhillcats.com/sports/mens-soccer/stats/2022/southern-nazarene/boxscore/6321
6202209,https://rsuhillcats.com/sports/mens-soccer/stats/2022/northeastern-state/boxscore/6322
6202210,https://rsuhillcats.com/sports/mens-soccer/stats/2022/harding/boxscore/6323
6202211,https://rsuhillcats.com/sports/mens-soccer/stats/2022/ouachita-baptist/boxscore/6324
6202212,https://rsuhillcats.com/sports/mens-soccer/stats/2022/newman/boxscore/6325
6202213,https://rsuhillcats.com/sports/mens-soccer/stats/2022/southern-nazarene/boxscore/6326
6202214,https://rsuhillcats.com/sports/mens-soccer/stats/2022/northeastern-state/boxscore/6327
6202215,https://rsuhillcats.com/sports/mens-soccer/stats/2022/ouachita-baptist/boxscore/6328
6202216,https://rsuhillcats.com/sports/mens-soccer/stats/2022/harding/boxscore/6329
6202217,https://rsuhillcats.com/sports/mens-soccer/stats/2022/fort-hays-state/boxscore/6330
6202218,https://rsuhillcats.com/sports/mens-soccer/stats/2022/newman/boxscore/6331
6202219,https://rsuhillcats.com/sports/mens-soccer/stats/2022/fort-hays-state/boxscore/6332
6202220,https://rsuhillcats.com/sports/mens-soccer/stats/2022/southern-nazarene-university/boxscore/6532
6202301,https://rsuhillcats.com/sports/mens-soccer/stats/2023/missouris-t/boxscore/6642
6202302,https://rsuhillcats.com/sports/mens-soccer/stats/2023/drury/boxscore/6660
6202303,https://rsuhillcats.com/sports/mens-soccer/stats/2023/midwestern-state/boxscore/6643
6202304,https://rsuhillcats.com/sports/mens-soccer/stats/2023/oklahoma-christian/boxscore/6644
6202305,https://rsuhillcats.com/sports/mens-soccer/stats/2023/csu-pueblo/boxscore/6645
6202306,https://rsuhillcats.com/sports/mens-soccer/stats/2023/uc-colorado-springs/boxscore/6646
6202307,https://rsuhillcats.com/sports/mens-soccer/stats/2023/southern-nazarene/boxscore/6647
6202308,https://rsuhillcats.com/sports/mens-soccer/stats/2023/newman/boxscore/6648
6202309,https://rsuhillcats.com/sports/mens-soccer/stats/2023/northeastern-state/boxscore/6649
6202310,https://rsuhillcats.com/sports/mens-soccer/stats/2023/ouachita-baptist/boxscore/6650
6202311,https://rsuhillcats.com/sports/mens-soccer/stats/2023/harding/boxscore/6651
6202312,https://rsuhillcats.com/sports/mens-soccer/stats/2023/southern-nazarene/boxscore/6652
6202313,https://rsuhillcats.com/sports/mens-soccer/stats/2023/fort-hays-state/boxscore/6653
6202314,https://rsuhillcats.com/sports/mens-soccer/stats/2023/northeastern-state/boxscore/6654
6202315,https://rsuhillcats.com/sports/mens-soccer/stats/2023/harding/boxscore/6655
6202316,https://rsuhillcats.com/sports/mens-soccer/stats/2023/ouachita-baptist/boxscore/6656
6202317,https://rsuhillcats.com/sports/mens-soccer/stats/2023/newman/boxscore/6657
6202318,https://rsuhillcats.com/sports/mens-soccer/stats/2023/fort-hays-state/boxscore/6658
6202319,https://rsuhillcats.com/sports/mens-soccer/stats/2023/no-3-fort-hays-state/boxscore/6659
6202320,https://rsuhillcats.com/sports/mens-soccer/stats/2023/no-1-southern-nazarene/boxscore/6849
6202401,https://rsuhillcats.com/sports/mens-soccer/stats/2024/maryville/boxscore/6951
6202402,https://rsuhillcats.com/sports/mens-soccer/stats/2024/mckendree/boxscore/6952
6202403,https://rsuhillcats.com/sports/mens-soccer/stats/2024/midwestern-state/boxscore/6953
6202404,https://rsuhillcats.com/sports/mens-soccer/stats/2024/oklahoma-christian/boxscore/6954
6202405,https://rsuhillcats.com/sports/mens-soccer/stats/2024/uc-colorado-springs/boxscore/6956
6202406,https://rsuhillcats.com/sports/mens-soccer/stats/2024/csu-pueblo/boxscore/6969
6202407,https://rsuhillcats.com/sports/mens-soccer/stats/2024/ouachita-baptist/boxscore/6957
6202408,https://rsuhillcats.com/sports/mens-soccer/stats/2024/harding/boxscore/6958
6202409,https://rsuhillcats.com/sports/mens-soccer/stats/2024/fort-hays-state/boxscore/6959
6202410,https://rsuhillcats.com/sports/mens-soccer/stats/2024/newman/boxscore/6960
6202411,https://rsuhillcats.com/sports/mens-soccer/stats/2024/southern-nazarene/boxscore/6961
6202412,https://rsuhillcats.com/sports/mens-soccer/stats/2024/northeastern-state/boxscore/6962
6202413,https://rsuhillcats.com/sports/mens-soccer/stats/2024/harding/boxscore/6963
6202414,https://rsuhillcats.com/sports/mens-soccer/stats/2024/southern-nazarene/boxscore/6964
6202415,https://rsuhillcats.com/sports/mens-soccer/stats/2024/newman/boxscore/6965
6202416,https://rsuhillcats.com/sports/mens-soccer/stats/2024/fort-hays-state/boxscore/6966
6202417,https://rsuhillcats.com/sports/mens-soccer/stats/2024/northeastern-state/boxscore/6967
6202418,https://rsuhillcats.com/sports/mens-soccer/stats/2024/ouachita-baptist/boxscore/6968
6202419,https://rsuhillcats.com/sports/mens-soccer/stats/2024/fort-hays-state/boxscore/7000
6202420,https://rsuhillcats.com/sports/mens-soccer/stats/2024/southern-nazarene/boxscore/7194
6202421,https://rsuhillcats.com/sports/mens-soccer/stats/2024/saginaw-valley-state/boxscore/7195
6202501,https://rsuhillcats.com/sports/mens-soccer/stats/2025/mckendree-ill-/boxscore/7260
6202502,https://rsuhillcats.com/sports/mens-soccer/stats/2025/maryville-mo-/boxscore/7261
6202503,https://rsuhillcats.com/sports/mens-soccer/stats/2025/rockhurst-mo-/boxscore/7262
6202504,https://rsuhillcats.com/sports/mens-soccer/stats/2025/oklahoma-christian/boxscore/7263
6202505,https://rsuhillcats.com/sports/mens-soccer/stats/2025/ut-tyler-texas-/boxscore/7264
6202506,https://rsuhillcats.com/sports/mens-soccer/stats/2025/st-marys-texas-/boxscore/7301
6202507,https://rsuhillcats.com/sports/mens-soccer/stats/2025/harding-ark-/boxscore/7265
6202508,https://rsuhillcats.com/sports/mens-soccer/stats/2025/ouachita-baptist-ark-/boxscore/7266
6202509,https://rsuhillcats.com/sports/mens-soccer/stats/2025/fort-hays-state-kan-/boxscore/7267
6202510,https://rsuhillcats.com/sports/mens-soccer/stats/2025/newman-kan-/boxscore/7268
6202511,https://rsuhillcats.com/sports/mens-soccer/stats/2025/southern-nazarene/boxscore/7269
6202512,https://rsuhillcats.com/sports/mens-soccer/stats/2025/northeastern-state/boxscore/7270
6202513,https://rsuhillcats.com/sports/mens-soccer/stats/2025/ouachita-baptist-ark-/boxscore/7271
6202514,https://rsuhillcats.com/sports/mens-soccer/stats/2025/newman-kan-/boxscore/7272
6202515,https://rsuhillcats.com/sports/mens-soccer/stats/2025/fort-hays-state-kan-/boxscore/7273
6202516,https://rsuhillcats.com/sports/mens-soccer/stats/2025/southern-nazarene/boxscore/7274
6202517,https://rsuhillcats.com/sports/mens-soccer/stats/2025/northeastern-state/boxscore/7275
6202518,https://rsuhillcats.com/sports/mens-soccer/stats/2025/harding-ark-/boxscore/7276
6202519,https://rsuhillcats.com/sports/mens-soccer/stats/2025/newman-kan-/boxscore/7277
6202520,https://rsuhillcats.com/sports/mens-soccer/stats/2025/fort-hays-state-kan-/boxscore/7527
6202521,https://rsuhillcats.com/sports/mens-soccer/stats/2025/cedarville-ohio-/boxscore/7529
6202522,https://rsuhillcats.com/sports/mens-soccer/stats/2025/lincoln-mo-/boxscore/7530
6202523,https://rsuhillcats.com/sports/mens-soccer/stats/2025/fort-hays-state-kan-/boxscore/7531
7201601,https://snuathletics.com/sports/mens-soccer/stats/2016/rogers-state/boxscore/2873
7201602,https://snuathletics.com/sports/mens-soccer/stats/2016/oklahoma-christian/boxscore/2874
7201603,https://snuathletics.com/sports/mens-soccer/stats/2016/newman/boxscore/2875
7201604,https://snuathletics.com/sports/mens-soccer/stats/2016/midwestern-state/boxscore/2876
7201605,https://snuathletics.com/sports/mens-soccer/stats/2016/lindenwood/boxscore/2877
7201606,https://snuathletics.com/sports/mens-soccer/stats/2016/upper-iowa/boxscore/2878
7201607,https://snuathletics.com/sports/mens-soccer/stats/2016/ouachita/boxscore/2879
7201608,https://snuathletics.com/sports/mens-soccer/stats/2016/harding/boxscore/2880
7201609,https://snuathletics.com/sports/mens-soccer/stats/2016/oklahoma-baptist/boxscore/2881
7201610,https://snuathletics.com/sports/mens-soccer/stats/2016/eastern-new-mexico/boxscore/2882
7201611,https://snuathletics.com/sports/mens-soccer/stats/2016/northeastern-state/boxscore/2883
7201612,https://snuathletics.com/sports/mens-soccer/stats/2016/southwest-baptist/boxscore/2884
7201613,https://snuathletics.com/sports/mens-soccer/stats/2016/harding/boxscore/2885
7201614,https://snuathletics.com/sports/mens-soccer/stats/2016/ouachita/boxscore/2886
7201615,https://snuathletics.com/sports/mens-soccer/stats/2016/fort-hays-state/boxscore/2887
7201616,https://snuathletics.com/sports/mens-soccer/stats/2016/oklahoma-baptist/boxscore/2888
7201617,https://snuathletics.com/sports/mens-soccer/stats/2016/northeastern-state/boxscore/2889
7201618,https://snuathletics.com/sports/mens-soccer/stats/2016/mary-n-d-/boxscore/2890
7201619,https://snuathletics.com/sports/mens-soccer/stats/2016/oklahoma-baptist/boxscore/2891
7201702,https://snuathletics.com/sports/mens-soccer/stats/2017/eastern-new-mexico/boxscore/3411
7201703,https://snuathletics.com/sports/mens-soccer/stats/2017/mid-america-christian/boxscore/3412
7201704,https://snuathletics.com/sports/mens-soccer/stats/2017/california-state-east-bay/boxscore/3413
7201705,https://snuathletics.com/sports/mens-soccer/stats/2017/notre-dame-de-namur/boxscore/3414
7201706,https://snuathletics.com/sports/mens-soccer/stats/2017/bethany/boxscore/3415
7201707,https://snuathletics.com/sports/mens-soccer/stats/2017/harding/boxscore/3416
7201708,https://snuathletics.com/sports/mens-soccer/stats/2017/ouachita/boxscore/3417
7201709,https://snuathletics.com/sports/mens-soccer/stats/2017/mary-n-d-/boxscore/3418
7201710,https://snuathletics.com/sports/mens-soccer/stats/2017/fort-hays-state/boxscore/3419
7201711,https://snuathletics.com/sports/mens-soccer/stats/2017/oklahoma-baptist/boxscore/3420
7201712,https://snuathletics.com/sports/mens-soccer/stats/2017/northeastern-state/boxscore/3421
7201713,https://snuathletics.com/sports/mens-soccer/stats/2017/ouachita/boxscore/3422
7201714,https://snuathletics.com/sports/mens-soccer/stats/2017/harding/boxscore/3423
7201715,https://snuathletics.com/sports/mens-soccer/stats/2017/southwest-baptist/boxscore/3424
7201716,https://snuathletics.com/sports/mens-soccer/stats/2017/upper-iowa/boxscore/3425
7201717,https://snuathletics.com/sports/mens-soccer/stats/2017/oklahoma-baptist/boxscore/3426
7201718,https://snuathletics.com/sports/mens-soccer/stats/2017/harding/boxscore/3443
7201801,https://snuathletics.com/sports/mens-soccer/stats/2018/eastern-new-mexico/boxscore/3792
7201802,https://snuathletics.com/sports/mens-soccer/stats/2018/adams-state/boxscore/3793
7201803,https://snuathletics.com/sports/mens-soccer/stats/2018/newman/boxscore/3791
7201804,https://snuathletics.com/sports/mens-soccer/stats/2018/lubbock-christian/boxscore/3794
7201805,https://snuathletics.com/sports/mens-soccer/stats/2018/west-texas-am/boxscore/3795
7201806,https://snuathletics.com/sports/mens-soccer/stats/2018/oklahoma-city/boxscore/3796
7201807,https://snuathletics.com/sports/mens-soccer/stats/2018/ouachita-baptist/boxscore/3797
7201808,https://snuathletics.com/sports/mens-soccer/stats/2018/harding/boxscore/3798
7201809,https://snuathletics.com/sports/mens-soccer/stats/2018/william-jewell/boxscore/3799
7201810,https://snuathletics.com/sports/mens-soccer/stats/2018/-14-fort-hays-state/boxscore/3800
7201811,https://snuathletics.com/sports/mens-soccer/stats/2018/oklahoma-baptist/boxscore/3801
7201812,https://snuathletics.com/sports/mens-soccer/stats/2018/upper-iowa/boxscore/3802
7201813,https://snuathletics.com/sports/mens-soccer/stats/2018/harding/boxscore/3803
7201814,https://snuathletics.com/sports/mens-soccer/stats/2018/ouachita-baptist/boxscore/3804
7201815,https://snuathletics.com/sports/mens-soccer/stats/2018/oklahoma-baptist/boxscore/3805
7201816,https://snuathletics.com/sports/mens-soccer/stats/2018/delta-state/boxscore/3806
7201817,https://snuathletics.com/sports/mens-soccer/stats/2018/northeastern-state/boxscore/3807
7201818,https://snuathletics.com/sports/mens-soccer/stats/2018/southwest-baptist/boxscore/3808
7201819,https://snuathletics.com/sports/mens-soccer/stats/2018/ouachita-baptist/boxscore/3809
7201901,https://snuathletics.com/sports/mens-soccer/stats/2019/oklahoma-christian/boxscore/4199
7201902,https://snuathletics.com/sports/mens-soccer/stats/2019/southwest-baptist/boxscore/4200
7201903,https://snuathletics.com/sports/mens-soccer/stats/2019/lubbock-christian/boxscore/4201
7201904,https://snuathletics.com/sports/mens-soccer/stats/2019/dallas-baptist/boxscore/4202
7201905,https://snuathletics.com/sports/mens-soccer/stats/2019/ouachita-baptist/boxscore/4203
7201906,https://snuathletics.com/sports/mens-soccer/stats/2019/harding/boxscore/4204
7201907,https://snuathletics.com/sports/mens-soccer/stats/2019/northeastern-state/boxscore/4205
7201908,https://snuathletics.com/sports/mens-soccer/stats/2019/rogers-state/boxscore/4206
7201909,https://snuathletics.com/sports/mens-soccer/stats/2019/oklahoma-baptist/boxscore/4207
7201910,https://snuathletics.com/sports/mens-soccer/stats/2019/newman/boxscore/4208
7201911,https://snuathletics.com/sports/mens-soccer/stats/2019/fort-hays-state/boxscore/4209
7201912,https://snuathletics.com/sports/mens-soccer/stats/2019/harding/boxscore/4210
7201913,https://snuathletics.com/sports/mens-soccer/stats/2019/ouachita-baptist/boxscore/4211
7201914,https://snuathletics.com/sports/mens-soccer/stats/2019/northeastern-state/boxscore/4213
7201915,https://snuathletics.com/sports/mens-soccer/stats/2019/rogers-state/boxscore/4212
7201916,https://snuathletics.com/sports/mens-soccer/stats/2019/oklahoma-baptist/boxscore/4214
7201917,https://snuathletics.com/sports/mens-soccer/stats/2019/fort-hays-state/boxscore/4215
7201918,https://snuathletics.com/sports/mens-soccer/stats/2019/newman/boxscore/4216
7202001,https://snuathletics.com/sports/mens-soccer/stats/2020/ouachita-baptist/boxscore/4912
7202002,https://snuathletics.com/sports/mens-soccer/stats/2020/northeastern-state/boxscore/4913
7202003,https://snuathletics.com/sports/mens-soccer/stats/2020/fort-hays-state/boxscore/4914
7202004,https://snuathletics.com/sports/mens-soccer/stats/2020/rogers-state/boxscore/4915
7202005,https://snuathletics.com/sports/mens-soccer/stats/2020/newman/boxscore/4916
7202006,https://snuathletics.com/sports/mens-soccer/stats/2020/harding/boxscore/4917
7202007,https://snuathletics.com/sports/mens-soccer/stats/2020/-1-rogers-state/boxscore/4969
7202101,https://snuathletics.com/sports/mens-soccer/stats/2021/embry-riddle-university/boxscore/4986
7202102,https://snuathletics.com/sports/mens-soccer/stats/2021/florida-southern-college/boxscore/4987
7202103,https://snuathletics.com/sports/mens-soccer/stats/2021/southwest-baptist/boxscore/4988
7202104,https://snuathletics.com/sports/mens-soccer/stats/2021/oklahoma-christian/boxscore/4989
7202105,https://snuathletics.com/sports/mens-soccer/stats/2021/west-texas-am/boxscore/4990
7202106,https://snuathletics.com/sports/mens-soccer/stats/2021/dallas-baptist/boxscore/4991
7202107,https://snuathletics.com/sports/mens-soccer/stats/2021/ouachita-baptist/boxscore/4992
7202108,https://snuathletics.com/sports/mens-soccer/stats/2021/harding/boxscore/4993
7202109,https://snuathletics.com/sports/mens-soccer/stats/2021/northeastern-state/boxscore/4994
7202110,https://snuathletics.com/sports/mens-soccer/stats/2021/newman/boxscore/4995
7202111,https://snuathletics.com/sports/mens-soccer/stats/2021/fort-hays-state/boxscore/4996
7202112,https://snuathletics.com/sports/mens-soccer/stats/2021/rogers-state/boxscore/4997
7202113,https://snuathletics.com/sports/mens-soccer/stats/2021/northeastern-state/boxscore/4998
7202114,https://snuathletics.com/sports/mens-soccer/stats/2021/ouachita-baptist/boxscore/4999
7202115,https://snuathletics.com/sports/mens-soccer/stats/2021/harding/boxscore/5000
7202116,https://snuathletics.com/sports/mens-soccer/stats/2021/rogers-state/boxscore/5001
7202117,https://snuathletics.com/sports/mens-soccer/stats/2021/newman/boxscore/5002
7202118,https://snuathletics.com/sports/mens-soccer/stats/2021/fort-hays-state/boxscore/5003
7202119,https://snuathletics.com/sports/mens-soccer/stats/2021/northeastern-state/boxscore/5089
7202201,https://snuathletics.com/sports/mens-soccer/stats/2022/southwest-baptist/boxscore/5454
7202202,https://snuathletics.com/sports/mens-soccer/stats/2022/dallas-baptist/boxscore/5455
7202203,https://snuathletics.com/sports/mens-soccer/stats/2022/drury/boxscore/5456
7202204,https://snuathletics.com/sports/mens-soccer/stats/2022/oklahoma-christian/boxscore/5457
7202205,https://snuathletics.com/sports/mens-soccer/stats/2022/texas-am-international/boxscore/5458
7202206,https://snuathletics.com/sports/mens-soccer/stats/2022/midwestern-state/boxscore/5459
7202207,https://snuathletics.com/sports/mens-soccer/stats/2022/ouachita-baptist/boxscore/5460
7202208,https://snuathletics.com/sports/mens-soccer/stats/2022/harding/boxscore/5461
7202209,https://snuathletics.com/sports/mens-soccer/stats/2022/rogers-state/boxscore/5462
7202210,https://snuathletics.com/sports/mens-soccer/stats/2022/fort-hays-state/boxscore/5463
7202211,https://snuathletics.com/sports/mens-soccer/stats/2022/newman/boxscore/5464
7202212,https://snuathletics.com/sports/mens-soccer/stats/2022/harding/boxscore/5465
7202213,https://snuathletics.com/sports/mens-soccer/stats/2022/northeastern-state/boxscore/5466
7202214,https://snuathletics.com/sports/mens-soccer/stats/2022/rogers-state/boxscore/5467
7202215,https://snuathletics.com/sports/mens-soccer/stats/2022/fort-hays-state/boxscore/5468
7202216,https://snuathletics.com/sports/mens-soccer/stats/2022/newman-university/boxscore/5469
7202217,https://snuathletics.com/sports/mens-soccer/stats/2022/ouachita-baptist/boxscore/5470
7202218,https://snuathletics.com/sports/mens-soccer/stats/2022/northeastern-state/boxscore/5471
7202219,https://snuathletics.com/sports/mens-soccer/stats/2022/northeastern-state/boxscore/5672
7202220,https://snuathletics.com/sports/mens-soccer/stats/2022/rogers-state/boxscore/5673
7202221,https://snuathletics.com/sports/mens-soccer/stats/2022/lake-erie-college/boxscore/5677
7202301,https://snuathletics.com/sports/mens-soccer/stats/2023/oklahoma-christian/boxscore/5948
7202302,https://snuathletics.com/sports/mens-soccer/stats/2023/southwest-baptist/boxscore/5949
7202303,https://snuathletics.com/sports/mens-soccer/stats/2023/dallas-baptist/boxscore/5950
7202304,https://snuathletics.com/sports/mens-soccer/stats/2023/drury/boxscore/5951
7202305,https://snuathletics.com/sports/mens-soccer/stats/2023/west-texas-am/boxscore/5952
7202306,https://snuathletics.com/sports/mens-soccer/stats/2023/midwestern-state/boxscore/5953
7202307,https://snuathletics.com/sports/mens-soccer/stats/2023/rogers-state/boxscore/5954
7202308,https://snuathletics.com/sports/mens-soccer/stats/2023/fort-hays-state/boxscore/5955
7202309,https://snuathletics.com/sports/mens-soccer/stats/2023/northeastern-state/boxscore/5956
7202310,https://snuathletics.com/sports/mens-soccer/stats/2023/harding/boxscore/5957
7202311,https://snuathletics.com/sports/mens-soccer/stats/2023/ouachita-baptist/boxscore/5958
7202312,https://snuathletics.com/sports/mens-soccer/stats/2023/rogers-state/boxscore/5959
7202313,https://snuathletics.com/sports/mens-soccer/stats/2023/newman/boxscore/5960
7202314,https://snuathletics.com/sports/mens-soccer/stats/2023/northeastern-state/boxscore/5961
7202315,https://snuathletics.com/sports/mens-soccer/stats/2023/ouachita-baptist/boxscore/5962
7202316,https://snuathletics.com/sports/mens-soccer/stats/2023/harding/boxscore/5963
7202317,https://snuathletics.com/sports/mens-soccer/stats/2023/fort-hays-state/boxscore/5964
7202318,https://snuathletics.com/sports/mens-soccer/stats/2023/newman/boxscore/5965
7202319,https://snuathletics.com/sports/mens-soccer/stats/2023/northeastern-state/boxscore/5966
7202320,https://snuathletics.com/sports/mens-soccer/stats/2023/rogers-state-university-okla-/boxscore/6192
7202321,https://snuathletics.com/sports/mens-soccer/stats/2023/mckendree-university/boxscore/6254
7202401,https://snuathletics.com/sports/mens-soccer/stats/2024/mckendree-university/boxscore/6425
7202402,https://snuathletics.com/sports/mens-soccer/stats/2024/dallas-baptist-university/boxscore/6426
7202403,https://snuathletics.com/sports/mens-soccer/stats/2024/oklahoma-christian-university/boxscore/6427
7202404,https://snuathletics.com/sports/mens-soccer/stats/2024/lubbock-christian-university-texas-/boxscore/6428
7202405,https://snuathletics.com/sports/mens-soccer/stats/2024/eastern-new-mexico-university/boxscore/6430
7202406,https://snuathletics.com/sports/mens-soccer/stats/2024/midwestern-state-university-texas/boxscore/6431
7202407,https://snuathletics.com/sports/mens-soccer/stats/2024/newman-university/boxscore/6432
7202408,https://snuathletics.com/sports/mens-soccer/stats/2024/fort-hays-state-university/boxscore/6433
7202409,https://snuathletics.com/sports/mens-soccer/stats/2024/harding-university/boxscore/6434
7202410,https://snuathletics.com/sports/mens-soccer/stats/2024/ouachita-baptist-university/boxscore/6435
7202411,https://snuathletics.com/sports/mens-soccer/stats/2024/northeastern-state-university/boxscore/6436
7202412,https://snuathletics.com/sports/mens-soccer/stats/2024/rogers-state-university-okla-/boxscore/6437
7202413,https://snuathletics.com/sports/mens-soccer/stats/2024/fort-hays-state-university/boxscore/6438
7202414,https://snuathletics.com/sports/mens-soccer/stats/2024/rogers-state-university-okla-/boxscore/6439
7202415,https://snuathletics.com/sports/mens-soccer/stats/2024/northeastern-state-university/boxscore/6440
7202416,https://snuathletics.com/sports/mens-soccer/stats/2024/ouachita-baptist-university/boxscore/6441
7202417,https://snuathletics.com/sports/mens-soccer/stats/2024/harding-university/boxscore/6442
7202418,https://snuathletics.com/sports/mens-soccer/stats/2024/newman-university/boxscore/6443
7202419,https://snuathletics.com/sports/mens-soccer/stats/2024/newman-university/boxscore/6858
7202420,https://snuathletics.com/sports/mens-soccer/stats/2024/fort-hays-state-university/boxscore/6863
7202421,https://snuathletics.com/sports/mens-soccer/stats/2024/rogers-state-university-okla-/boxscore/6868
7202501,https://snuathletics.com/sports/mens-soccer/stats/2025/oklahoma-christian-university/boxscore/7089
7202502,https://snuathletics.com/sports/mens-soccer/stats/2025/missouris-t/boxscore/7090
7202503,https://snuathletics.com/sports/mens-soccer/stats/2025/mckendree-university/boxscore/7091
7202504,https://snuathletics.com/sports/mens-soccer/stats/2025/west-texas-am-university/boxscore/7094
7202505,https://snuathletics.com/sports/mens-soccer/stats/2025/midwestern-state-university/boxscore/7095
7202506,https://snuathletics.com/sports/mens-soccer/stats/2025/ouachita-baptist-university/boxscore/7096
7202507,https://snuathletics.com/sports/mens-soccer/stats/2025/harding-university/boxscore/7097
7202508,https://snuathletics.com/sports/mens-soccer/stats/2025/newman-university/boxscore/7098
7202509,https://snuathletics.com/sports/mens-soccer/stats/2025/fort-hays-state-university/boxscore/7099
7202510,https://snuathletics.com/sports/mens-soccer/stats/2025/northeastern-state-university/boxscore/7100
7202511,https://snuathletics.com/sports/mens-soccer/stats/2025/rogers-state-university-okla-/boxscore/7101
7202512,https://snuathletics.com/sports/mens-soccer/stats/2025/harding-university/boxscore/7102
7202513,https://snuathletics.com/sports/mens-soccer/stats/2025/fort-hays-state-university/boxscore/7103
7202514,https://snuathletics.com/sports/mens-soccer/stats/2025/newman-university/boxscore/7104
7202515,https://snuathletics.com/sports/mens-soccer/stats/2025/rogers-state-university-okla-/boxscore/7105
7202516,https://snuathletics.com/sports/mens-soccer/stats/2025/northeastern-state-university/boxscore/7106
7202517,https://snuathletics.com/sports/mens-soccer/stats/2025/ouachita-baptist-university/boxscore/7107
8201601,https://static.hardingsports.com/custompages/wsoc/2016/hu-01.htm
8201602,https://static.hardingsports.com/custompages/wsoc/2016/hu-02.htm
8201603,https://static.hardingsports.com/custompages/wsoc/2016/hu-03.htm
8201604,https://static.hardingsports.com/custompages/wsoc/2016/hu-04.htm
8201605,https://static.hardingsports.com/custompages/wsoc/2016/hu-05.htm
8201606,https://static.hardingsports.com/custompages/wsoc/2016/hu-06.htm
8201607,https://static.hardingsports.com/custompages/wsoc/2016/hu-07.htm
8201608,https://static.hardingsports.com/custompages/wsoc/2016/hu-08.htm
8201609,https://static.hardingsports.com/custompages/wsoc/2016/hu-09.htm
8201610,https://static.hardingsports.com/custompages/wsoc/2016/hu-10.htm
